"erv.id","seqnames","start","end","width","hitgen","hitrefseq","scaff.start","scaff.end","score","subgenes"
"pCi739","contig32",51041275,51049090,7816,"MSTS01000271.1","NW_018344222.1",1729348,1737163,1591,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi740","contig32",5172740,5179938,7199,"MSTS01000258.1","NW_018344209.1",1550480,1557678,1116,"5LTR PBS MA NC RT IN SU TM 3LTR"
"pCi741","contig32",54166503,54175812,9310,"MSTS01000272.1","NW_018344223.1",1481416,1490725,431,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi742","contig32",59304275,59311151,6877,"MSTS01000273.1","NW_018344224.1",3259674,3266550,308,"5LTR PBS CA IN TM PPT 3LTR"
"pCi743","contig32",59304159,59311077,6919,"MSTS01000273.1","NW_018344224.1",3259558,3266476,310,"5LTR PBS MA DU IN TM 3LTR"
"pCi744","contig32",61004848,61011612,6765,"MSTS01000274.1","NW_018344225.1",1606013,1612777,470,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi745","contig32",61004848,61011612,6765,"MSTS01000274.1","NW_018344225.1",1606013,1612777,471,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi746","contig32",62553007,62560628,7622,"MSTS01000274.1","NW_018344225.1",3154172,3161793,609,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi747","contig32",66123388,66134835,11448,"MSTS01000276.1","NW_018344227.1",81539,92986,305,"5LTR MA CA NC RT IN SU TM PPT 3LTR"
"pCi748","contig32",66885069,66895479,10411,"MSTS01000276.1","NW_018344227.1",843220,853630,719,"5LTR MA CA NC Prot RT IN PPT 3LTR"
"pCi749","contig32",66912357,66918897,6541,"MSTS01000276.1","NW_018344227.1",870508,877048,757,"MA CA NC Prot RT IN PPT"
"pCi750","contig32",68231204,68238746,7543,"MSTS01000276.1","NW_018344227.1",2189355,2196897,500,"5LTR CA NC Prot RT IN PPT 3LTR"
"pCi751","contig32",68825081,68832085,7005,"MSTS01000276.1","NW_018344227.1",2783232,2790236,619,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi752","contig32",69187158,69192870,5713,"MSTS01000276.1","NW_018344227.1",3145309,3151021,351,"5LTR PBS MA CA NC Prot IN PPT"
"pCi753","contig32",69228867,69236764,7898,"MSTS01000276.1","NW_018344227.1",3187018,3194915,2558,"5LTR PBS CA NC DU Prot RT IN TM PPT 3LTR"
"pCi754","contig32",69211562,69218427,6866,"MSTS01000276.1","NW_018344227.1",3169713,3176578,311,"5LTR PBS CA IN TM PPT 3LTR"
"pCi755","contig32",70642061,70648114,6054,"MSTS01000277.1","NW_018344228.1",1347371,1353424,634,"5LTR PBS CA NC RT IN SU TM PPT 3LTR"
"pCi756","contig32",72739172,72745398,6227,"MSTS01000278.1","NW_018344229.1",227469,233695,363,"5LTR PBS NC RT IN PPT 3LTR"
"pCi757","contig32",76191784,76195632,3849,"MSTS01000279.1","NW_018344230.1",470768,474616,318,"MA CA NC Prot RT DL IN"
"pCi758","contig32",76385850,76391072,5223,"MSTS01000279.1","NW_018344230.1",664834,670056,414,"MA CA NC Prot RT IN TM PPT"
"pCi759","contig32",77932684,77946388,13705,"MSTS01000279.1","NW_018344230.1",2211668,2225372,475,"5LTR PBS MA CA NC Prot RT IN PPT 3LTR"
"pCi760","contig32",78574633,78582521,7889,"MSTS01000279.1","NW_018344230.1",2853617,2861505,2591,"5LTR PBS CA NC DU Prot RT IN TM PPT 3LTR"
"pCi761","contig32",78614531,78620136,5606,"MSTS01000279.1","NW_018344230.1",2893515,2899120,343,"5LTR PBS MA NC RT PPT 3LTR"
"pCi762","contig32",79599641,79604455,4815,"MSTS01000280.1","NW_018344231.1",711101,715915,356,"5LTR PBS CA PPT 3LTR"
"pCi763","contig32",80661448,80669272,7825,"MSTS01000280.1","NW_018344231.1",1772908,1780732,465,"5LTR PBS MA CA IN SU TM PPT 3LTR"
"pCi764","contig32",82509407,82517879,8473,"MSTS01000281.1","NW_018344232.1",476656,485128,315,"CA NC RT IN SU TM PPT 3LTR"
"pCi765","contig32",89055520,89068754,13235,"MSTS01000283.1","NW_018344234.1",826538,839772,323,"5LTR CA NC RT IN TM PPT 3LTR"
"pCi766","contig32",90849334,90859190,9857,"MSTS01000283.1","NW_018344234.1",2620352,2630208,317,"5LTR PBS CA DU RT IN TM PPT 3LTR"
"pCi767","contig32",94379008,94386585,7578,"MSTS01000285.1","NW_018344236.1",217915,225492,1911,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi768","contig32",94390278,94397741,7464,"MSTS01000285.1","NW_018344236.1",229185,236648,1762,"5LTR PBS MA CA NC DU Prot RT IN TM PPT 3LTR"
"pCi769","contig32",94367324,94371702,4379,"MSTS01000285.1","NW_018344236.1",206231,210609,733,"PBS MA CA NC DU Prot RT IN"
"pCi770","contig32",94386765,94388798,2034,"MSTS01000285.1","NW_018344236.1",225672,227705,527,"IN TM PPT"
"pCi771","contig32",94409585,94413610,4026,"MSTS01000285.1","NW_018344236.1",248492,252517,452,"CA NC RT IN SU"
"pCi772","contig32",94370368,94377398,7031,"MSTS01000285.1","NW_018344236.1",209275,216305,378,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi773","contig32",94406801,94416917,10117,"MSTS01000285.1","NW_018344236.1",245708,255824,609,"5LTR CA NC RT IN TM PPT 3LTR"
"pCi774","contig33",10054414,10062189,7776,"MSTS01000289.1","NW_018344240.1",1577614,1585389,532,"CA NC Prot RT IN TM PPT 3LTR"
"pCi775","contig33",10275168,10281876,6709,"MSTS01000289.1","NW_018344240.1",1798368,1805076,715,"5LTR CA NC Prot RT IN TM 3LTR"
"pCi776","contig33",10667261,10673205,5945,"MSTS01000289.1","NW_018344240.1",2190461,2196405,431,"CA NC Prot RT IN TM"
"pCi777","contig33",11031980,11037077,5098,"MSTS01000289.1","NW_018344240.1",2555180,2560277,401,"5LTR PBS MA CA NC RT IN PPT 3LTR"
"pCi778","contig33",11181146,11188926,7781,"MSTS01000289.1","NW_018344240.1",2704346,2712126,945,"MA NC RT IN TM PPT 3LTR"
"pCi779","contig33",11189545,11194838,5294,"MSTS01000289.1","NW_018344240.1",2712745,2718038,339,"5LTR PBS MA CA NC Prot IN 3LTR"
"pCi780","contig33",1462616,1469744,7129,"MSTS01000286.1","NW_018344237.1",1462616,1469744,1030,"5LTR PBS MA NC RT IN SU TM PPT 3LTR"
"pCi781","contig33",15507119,15514972,7854,"MSTS01000291.1","NW_018344242.1",1480070,1487923,304,"5LTR PBS CA IN TM 3LTR"
"pCi782","contig33",16062572,16069725,7154,"MSTS01000291.1","NW_018344242.1",2035523,2042676,436,"5LTR PBS MA CA NC RT 3LTR"
"pCi784","contig33",16816185,16822844,6660,"MSTS01000292.1","NW_018344243.1",32788,39447,565,"5LTR PBS NC RT SU 3LTR"
"pCi786","contig33",17476250,17484720,8471,"MSTS01000292.1","NW_018344243.1",692853,701323,2672,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi787","contig33",19264666,19270177,5512,"MSTS01000292.1","NW_018344243.1",2481269,2486780,383,"5LTR PBS CA NC Prot IN TM 3LTR"
"pCi788","contig33",28762235,28764267,2033,"MSTS01000296.1","NW_018344247.1",1142038,1144070,863,"RT IN"
"pCi789","contig33",2969205,2977867,8663,"MSTS01000287.1","NW_018344238.1",142290,150952,451,"5LTR PBS CA NC RT IN SU TM PPT 3LTR"
"pCi790","contig33",34189836,34203512,13677,"MSTS01000298.1","NW_018344249.1",1288118,1301794,301,"5LTR PBS CA NC Prot IN PPT 3LTR"
"pCi791","contig33",37872449,37881183,8735,"MSTS01000299.1","NW_018344250.1",2365846,2374580,335,"5LTR PBS MA NC RT IN SU TM 3LTR"
"pCi792","contig33",37901272,37908418,7147,"MSTS01000299.1","NW_018344250.1",2394669,2401815,387,"5LTR PBS CA DU RT IN TM PPT 3LTR"
"pCi793","contig33",37901272,37908418,7147,"MSTS01000299.1","NW_018344250.1",2394669,2401815,403,"5LTR PBS CA DU RT IN TM PPT 3LTR"
"pCi794","contig33",38704290,38705523,1234,"MSTS01000300.1","NW_018344251.1",604223,605456,335,"RT IN"
"pCi795","contig33",38704290,38707916,3627,"MSTS01000300.1","NW_018344251.1",604223,607849,347,"PBS CA NC RT IN"
"pCi796","contig33",44544935,44552147,7213,"MSTS01000302.1","NW_018344253.1",1377540,1384752,1357,"CA NC DU Prot RT DL IN TM PPT"
"pCi797","contig33",44653671,44661542,7872,"MSTS01000302.1","NW_018344253.1",1486276,1494147,2119,"5LTR PBS CA NC DU Prot RT IN TM PPT 3LTR"
"pCi798","contig33",61842595,61850088,7494,"MSTS01000309.1","NW_018344260.1",1600418,1607911,540,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi799","contig33",63817929,63826072,8144,"MSTS01000310.1","NW_018344261.1",1202297,1210440,996,"5LTR PBS MA CA NC Prot RT IN TM PPT 3LTR"
"pCi800","contig33",6379861,6386691,6831,"MSTS01000288.1","NW_018344239.1",726500,733330,504,"5LTR PBS MA CA Prot IN TM PPT 3LTR"
"pCi801","contig33",64586785,64596797,10013,"MSTS01000310.1","NW_018344261.1",1971153,1981165,341,"5LTR PBS CA Prot IN TM PPT 3LTR"
"pCi802","contig33",67221693,67228973,7281,"MSTS01000311.1","NW_018344262.1",2233821,2241101,378,"5LTR PBS CA IN TM PPT 3LTR"
"pCi803","contig33",88705707,88717570,11864,"MSTS01000321.1","NW_018344272.1",912002,923865,389,"5LTR PBS MA CA NC Prot IN SU PPT 3LTR"
"pCi804","contig33",89219054,89226668,7615,"MSTS01000321.1","NW_018344272.1",1425349,1432963,412,"5LTR PBS MA CA IN TM PPT 3LTR"
"pCi805","contig33",826948,831894,4947,"MSTS01000286.1","NW_018344237.1",826948,831894,374,"MA CA NC Prot RT SU 3LTR"
"pCi806","contig33",822364,828439,6076,"MSTS01000286.1","NW_018344237.1",822364,828439,381,"5LTR PBS IN TM PPT 3LTR"
"pCi807","contig33",92148080,92156037,7958,"MSTS01000323.1","NW_018344274.1",60986,68943,364,"5LTR CA NC RT SU TM PPT 3LTR"
"pCi808","contig33",94317632,94324779,7148,"MSTS01000324.1","NW_018344275.1",123472,130619,740,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi809","contig34",10397057,10403985,6929,"MSTS01000330.1","NW_018344281.1",189164,196092,1442,"5LTR PBS CA NC DU RT IN PPT 3LTR"
"pCi810","contig34",10400119,10402320,2202,"MSTS01000330.1","NW_018344281.1",192226,194427,897,"CA NC DU RT"
"pCi811","contig34",12808314,12814622,6309,"MSTS01000331.1","NW_018344282.1",635019,641327,839,"MA CA NC RT IN TM PPT"
"pCi812","contig34",12807861,12815692,7832,"MSTS01000331.1","NW_018344282.1",634566,642397,912,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi813","contig34",13992703,13997861,5159,"MSTS01000331.1","NW_018344282.1",1819408,1824566,371,"5LTR PBS MA NC Prot TM PPT 3LTR"
"pCi814","contig34",14196284,14206342,10059,"MSTS01000332.1","NW_018344283.1",81919,91977,825,"5LTR PBS MA CA NC Prot RT IN TM PPT"
"pCi815","contig34",14162874,14171760,8887,"MSTS01000332.1","NW_018344283.1",48509,57395,309,"5LTR MA CA Prot IN PPT 3LTR"
"pCi816","contig34",14200004,14206187,6184,"MSTS01000332.1","NW_018344283.1",85639,91822,700,"PBS MA CA NC Prot RT IN"
"pCi817","contig34",14449094,14454020,4927,"MSTS01000332.1","NW_018344283.1",334729,339655,1214,"PBS MA CA NC Prot RT IN SU"
"pCi818","contig34",14427538,14433658,6121,"MSTS01000332.1","NW_018344283.1",313173,319293,538,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi819","contig34",14439488,14445101,5614,"MSTS01000332.1","NW_018344283.1",325123,330736,446,"5LTR PBS MA CA NC RT IN PPT"
"pCi820","contig34",15092366,15095731,3366,"MSTS01000332.1","NW_018344283.1",978001,981366,313,"NC Prot RT IN"
"pCi821","contig34",15540309,15547720,7412,"MSTS01000332.1","NW_018344283.1",1425944,1433355,352,"5LTR PBS MA CA DU IN TM PPT 3LTR"
"pCi822","contig34",22887119,22895176,8058,"MSTS01000336.1","NW_018344287.1",1155186,1163243,417,"5LTR PBS CA Prot IN TM PPT 3LTR"
"pCi823","contig34",23412818,23423853,11036,"MSTS01000336.1","NW_018344287.1",1680885,1691920,302,"5LTR PBS CA Prot IN TM PPT 3LTR"
"pCi824","contig34",25512383,25520118,7736,"MSTS01000338.1","NW_018344289.1",49755,57490,304,"5LTR PBS CA Prot IN PPT 3LTR"
"pCi825","contig34",27194828,27204153,9326,"MSTS01000338.1","NW_018344289.1",1732200,1741525,531,"MA CA NC Prot RT IN TM PPT"
"pCi826","contig34",27200394,27204153,3760,"MSTS01000338.1","NW_018344289.1",1737766,1741525,467,"MA CA NC Prot RT IN"
"pCi827","contig34",27470249,27478009,7761,"MSTS01000339.1","NW_018344290.1",205790,213550,873,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi828","contig34",33808289,33814796,6508,"MSTS01000342.1","NW_018344293.1",1179502,1186009,321,"5LTR PBS NC RT IN PPT 3LTR"
"pCi829","contig34",34122272,34130187,7916,"MSTS01000342.1","NW_018344293.1",1493485,1501400,492,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi830","contig34",3486515,3493886,7372,"MSTS01000326.1","NW_018344277.1",1386789,1394160,605,"5LTR PBS CA Prot RT IN TM 3LTR"
"pCi831","contig34",37719491,37727717,8227,"MSTS01000344.1","NW_018344295.1",1573303,1581529,615,"5LTR PBS CA Prot RT IN TM 3LTR"
"pCi832","contig34",41201722,41210195,8474,"MSTS01000346.1","NW_018344297.1",1640839,1649312,2444,"5LTR PBS MA CA NC DU Prot RT IN SU TM 3LTR"
"pCi833","contig34",41201722,41210195,8474,"MSTS01000346.1","NW_018344297.1",1640839,1649312,2427,"5LTR PBS MA CA NC DU Prot RT IN SU TM 3LTR"
"pCi834","contig34",42769799,42784316,14518,"MSTS01000347.1","NW_018344298.1",1529921,1544438,306,"5LTR PBS CA NC Prot IN TM PPT 3LTR"
"pCi835","contig34",46937529,46945213,7685,"MSTS01000350.1","NW_018344301.1",774698,782382,547,"5LTR PBS CA Prot RT IN SU TM 3LTR"
"pCi836","contig34",52672127,52678780,6654,"MSTS01000354.1","NW_018344305.1",100989,107642,368,"RT IN TM PPT"
"pCi837","contig34",52780430,52786939,6510,"MSTS01000354.1","NW_018344305.1",209292,215801,1649,"5LTR PBS MA CA NC DU Prot RT IN 3LTR"
"pCi838","contig34",53324756,53332944,8189,"MSTS01000354.1","NW_018344305.1",753618,761806,2052,"5LTR PBS CA NC Prot RT IN SU TM PPT 3LTR"
"pCi839","contig34",5376314,5384102,7789,"MSTS01000327.1","NW_018344278.1",1220670,1228458,555,"5LTR PBS MA NC Prot IN TM PPT 3LTR"
"pCi840","contig34",54016709,54022726,6018,"MSTS01000354.1","NW_018344305.1",1445571,1451588,379,"5LTR PBS RT IN TM 3LTR"
"pCi841","contig34",55953656,55957147,3492,"MSTS01000356.1","NW_018344307.1",236729,240220,428,"CA Prot RT IN"
"pCi842","contig34",57377925,57384778,6854,"MSTS01000357.1","NW_018344308.1",128011,134864,510,"5LTR PBS MA CA Prot IN TM PPT 3LTR"
"pCi843","contig34",58184361,58191842,7482,"MSTS01000357.1","NW_018344308.1",934447,941928,861,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi844","contig34",6134675,6142540,7866,"MSTS01000327.1","NW_018344278.1",1979031,1986896,2192,"5LTR PBS CA NC DU Prot RT IN TM PPT 3LTR"
"pCi845","contig34",69168205,69172707,4503,"MSTS01000365.1","NW_018344316.1",556288,560790,453,"5LTR PBS MA CA NC Prot RT IN SU"
"pCi846","contig34",71383913,71392764,8852,"MSTS01000367.1","NW_018344318.1",125317,134168,921,"5LTR PBS CA NC DU Prot IN PPT 3LTR"
"pCi847","contig34",71378450,71382696,4247,"MSTS01000367.1","NW_018344318.1",119854,124100,678,"RT IN PPT"
"pCi848","contig34",71393357,71397933,4577,"MSTS01000367.1","NW_018344318.1",134761,139337,549,"MA CA NC Prot RT IN"
"pCi849","contig34",71940071,71951831,11761,"MSTS01000367.1","NW_018344318.1",681475,693235,350,"5LTR CA NC Prot RT IN TM PPT 3LTR"
"pCi850","contig34",72654135,72661089,6955,"MSTS01000368.1","NW_018344319.1",100948,107902,1069,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi851","contig34",77992472,77999627,7156,"MSTS01000372.1","NW_018344323.1",390736,397891,887,"MA NC RT IN SU TM PPT"
"pCi852","contig34",79025580,79030162,4583,"MSTS01000373.1","NW_018344324.1",209058,213640,1167,"PBS MA CA NC Prot RT IN"
"pCi853","contig34",91719837,91728983,9147,"MSTS01000385.1","NW_018344336.1",155892,165038,310,"5LTR PBS CA RT IN TM PPT 3LTR"
"pCi854","contig34",91896589,91904465,7877,"MSTS01000385.1","NW_018344336.1",332644,340520,586,"5LTR PBS MA NC Prot IN TM PPT 3LTR"
"pCi855","contig4",11782769,11794836,12068,"MSTS01000008.1","NW_018343959.1",11782769,11794836,333,"5LTR PBS CA Prot IN TM 3LTR"
"pCi856","contig4",13735963,13743931,7969,"MSTS01000008.1","NW_018343959.1",13735963,13743931,1238,"5LTR PBS MA CA NC Prot RT IN SU TM PPT 3LTR"
"pCi857","contig4",1596593,1602977,6385,"MSTS01000008.1","NW_018343959.1",1596593,1602977,646,"5LTR PBS MA CA NC Prot RT IN TM PPT"
"pCi858","contig4",1600174,1602680,2507,"MSTS01000008.1","NW_018343959.1",1600174,1602680,404,"PBS MA CA NC Prot"
"pCi859","contig4",17429559,17436363,6805,"MSTS01000008.1","NW_018343959.1",17429559,17436363,1204,"5LTR PBS CA NC Prot RT IN PPT 3LTR"
"pCi860","contig4",17590548,17595315,4768,"MSTS01000008.1","NW_018343959.1",17590548,17595315,1244,"PBS CA NC RT IN"
"pCi861","contig4",18470037,18477517,7481,"MSTS01000008.1","NW_018343959.1",18470037,18477517,663,"5LTR PBS CA Prot RT IN TM 3LTR"
"pCi862","contig4",18818399,18826443,8045,"MSTS01000008.1","NW_018343959.1",18818399,18826443,530,"5LTR PBS MA CA NC RT IN SU TM PPT"
"pCi863","contig4",18946057,18953695,7639,"MSTS01000008.1","NW_018343959.1",18946057,18953695,1568,"5LTR PBS MA CA NC DU Prot RT IN TM PPT 3LTR"
"pCi864","contig4",21571503,21573122,1620,"MSTS01000008.1","NW_018343959.1",21571503,21573122,362,"RT IN"
"pCi865","contig4",31087241,31100578,13338,"MSTS01000009.1","NW_018343960.1",3779010,3792347,301,"5LTR MA CA Prot IN TM PPT 3LTR"
"pCi866","contig4",32081022,32092307,11286,"MSTS01000009.1","NW_018343960.1",4772791,4784076,353,"5LTR PBS MA NC RT IN TM 3LTR"
"pCi867","contig4",33435348,33443086,7739,"MSTS01000009.1","NW_018343960.1",6127117,6134855,988,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi868","contig4",36755537,36763997,8461,"MSTS01000009.1","NW_018343960.1",9447306,9455766,974,"5LTR MA CA NC Prot RT IN TM 3LTR"
"pCi869","contig4",4230890,4238715,7826,"MSTS01000008.1","NW_018343959.1",4230890,4238715,319,"5LTR PBS CA IN TM 3LTR"
"pCi870","contig4",46912264,46918801,6538,"MSTS01000009.1","NW_018343960.1",19604033,19610570,585,"5LTR PBS NC RT IN PPT 3LTR"
"pCi871","contig4",48989137,48996049,6913,"MSTS01000009.1","NW_018343960.1",21680906,21687818,306,"5LTR PBS CA NC RT IN TM 3LTR"
"pCi872","contig4",50789606,50796862,7257,"MSTS01000009.1","NW_018343960.1",23481375,23488631,874,"5LTR PBS RT IN SU TM PPT 3LTR"
"pCi873","contig4",52420458,52423590,3133,"MSTS01000009.1","NW_018343960.1",25112227,25115359,451,"NC Prot RT IN"
"pCi874","contig4",52457908,52465116,7209,"MSTS01000009.1","NW_018343960.1",25149677,25156885,356,"5LTR PBS MA CA IN SU TM PPT 3LTR"
"pCi875","contig4",53478444,53485247,6804,"MSTS01000009.1","NW_018343960.1",26170213,26177016,349,"Prot RT IN TM 3LTR"
"pCi876","contig4",59562807,59566325,3519,"MSTS01000010.1","NW_018343961.1",5987786,5991304,716,"RT IN TM 3LTR"
"pCi877","contig4",60853256,60856899,3644,"MSTS01000010.1","NW_018343961.1",7278235,7281878,380,"MA CA Prot RT SU"
"pCi878","contig4",6228006,6237658,9653,"MSTS01000008.1","NW_018343959.1",6228006,6237658,309,"5LTR PBS CA Prot IN PPT 3LTR"
"pCi879","contig4",70666784,70678001,11218,"MSTS01000010.1","NW_018343961.1",17091763,17102980,309,"5LTR PBS CA Prot IN TM PPT 3LTR"
"pCi880","contig4",74880118,74887195,7078,"MSTS01000010.1","NW_018343961.1",21305097,21312174,1984,"5LTR PBS MA CA Prot RT IN SU TM 3LTR"
"pCi881","contig4",76424117,76432981,8865,"MSTS01000010.1","NW_018343961.1",22849096,22857960,353,"5LTR PBS MA NC RT IN TM"
"pCi882","contig4",7861430,7868847,7418,"MSTS01000008.1","NW_018343959.1",7861430,7868847,760,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi883","contig4",7887998,7898435,10438,"MSTS01000008.1","NW_018343959.1",7887998,7898435,510,"5LTR PBS MA CA Prot IN TM PPT 3LTR"
"pCi884","contig4",7941837,7948758,6922,"MSTS01000008.1","NW_018343959.1",7941837,7948758,985,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi885","contig5",10456842,10463460,6619,"MSTS01000011.1","NW_018343962.1",10456842,10463460,351,"NC RT IN TM PPT"
"pCi886","contig5",11723990,11736454,12465,"MSTS01000011.1","NW_018343962.1",11723990,11736454,309,"5LTR PBS CA Prot RT IN TM PPT 3LTR"
"pCi887","contig5",18066607,18076588,9982,"MSTS01000011.1","NW_018343962.1",18066607,18076588,532,"5LTR PBS MA CA NC Prot IN TM PPT 3LTR"
"pCi888","contig5",19315195,19322018,6824,"MSTS01000011.1","NW_018343962.1",19315195,19322018,711,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi889","contig5",27581350,27588847,7498,"MSTS01000012.1","NW_018343963.1",3034447,3041944,896,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi890","contig5",59942758,59950642,7885,"MSTS01000013.1","NW_018343964.1",11256826,11264710,366,"5LTR PBS CA IN TM PPT 3LTR"
"pCi891","contig5",69220821,69227108,6288,"MSTS01000013.1","NW_018343964.1",20534889,20541176,557,"5LTR PBS CA NC Prot RT IN PPT"
"pCi892","contig5",73191109,73198526,7418,"MSTS01000014.1","NW_018343965.1",1033005,1040422,992,"5LTR PBS CA NC RT IN SU TM PPT 3LTR"
"pCi893","contig6",14104139,14109803,5665,"MSTS01000015.1","NW_018343966.1",14104139,14109803,1018,"5LTR PBS NC Prot RT IN 3LTR"
"pCi894","contig6",14104139,14109803,5665,"MSTS01000015.1","NW_018343966.1",14104139,14109803,1038,"5LTR PBS NC Prot RT IN 3LTR"
"pCi895","contig6",14832858,14837655,4798,"MSTS01000015.1","NW_018343966.1",14832858,14837655,507,"5LTR PBS CA NC IN TM PPT 3LTR"
"pCi896","contig6",14869764,14876719,6956,"MSTS01000015.1","NW_018343966.1",14869764,14876719,545,"5LTR PBS CA IN TM PPT 3LTR"
"pCi897","contig6",26721589,26732688,11100,"MSTS01000016.1","NW_018343967.1",3301957,3313056,309,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi898","contig6",33213554,33221136,7583,"MSTS01000016.1","NW_018343967.1",9793922,9801504,1052,"5LTR PBS Prot RT IN TM PPT 3LTR"
"pCi899","contig6",3562718,3566239,3522,"MSTS01000015.1","NW_018343966.1",3562718,3566239,330,"NC RT IN"
"pCi900","contig6",40052076,40058929,6854,"MSTS01000016.1","NW_018343967.1",16632444,16639297,1126,"5LTR PBS CA NC RT IN TM PPT 3LTR"
"pCi901","contig6",40823922,40833291,9370,"MSTS01000016.1","NW_018343967.1",17404290,17413659,498,"5LTR PBS MA CA NC DU RT IN TM PPT 3LTR"
"pCi902","contig6",50570320,50577814,7495,"MSTS01000017.1","NW_018343968.1",3881570,3889064,1083,"5LTR PBS MA CA NC RT IN SU TM PPT 3LTR"
"pCi903","contig6",50822137,50829739,7603,"MSTS01000017.1","NW_018343968.1",4133387,4140989,1566,"5LTR PBS CA NC Prot RT IN 3LTR"
"pCi904","contig6",53801330,53807482,6153,"MSTS01000017.1","NW_018343968.1",7112580,7118732,446,"5LTR PBS CA NC Prot RT IN 3LTR"
"pCi905","contig6",53801330,53810498,9169,"MSTS01000017.1","NW_018343968.1",7112580,7121748,386,"5LTR PBS CA NC Prot RT IN TM PPT"
"pCi906","contig6",5554023,5563581,9559,"MSTS01000015.1","NW_018343966.1",5554023,5563581,302,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi907","contig6",58806330,58811880,5551,"MSTS01000017.1","NW_018343968.1",12117580,12123130,303,"5LTR PBS MA CA NC RT IN 3LTR"
"pCi908","contig6",79902308,79909485,7178,"MSTS01000018.1","NW_018343969.1",10694831,10702008,1072,"5LTR PBS CA RT IN TM PPT 3LTR"
"pCi909","contig6",79902308,79909485,7178,"MSTS01000018.1","NW_018343969.1",10694831,10702008,1072,"5LTR PBS CA RT IN TM PPT 3LTR"
"pCi910","contig6",8185409,8192327,6919,"MSTS01000015.1","NW_018343966.1",8185409,8192327,811,"5LTR PBS NC RT IN TM PPT 3LTR"
"pCi911","contig6",82664827,82668514,3688,"MSTS01000018.1","NW_018343969.1",13457350,13461037,600,"NC RT IN SU"
"pCi912","contig6",85431105,85437139,6035,"MSTS01000018.1","NW_018343969.1",16223628,16229662,345,"5LTR PBS MA NC IN TM PPT 3LTR"
"pCi913","contig7",10910245,10914004,3760,"MSTS01000019.1","NW_018343970.1",10910245,10914004,1393,"PBS MA CA NC DU Prot RT"
"pCi914","contig7",10909918,10918301,8384,"MSTS01000019.1","NW_018343970.1",10909918,10918301,2242,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi915","contig7",17107833,17114552,6720,"MSTS01000019.1","NW_018343970.1",17107833,17114552,1046,"5LTR PBS MA CA NC RT IN TM PPT 3LTR"
"pCi916","contig7",17107833,17114552,6720,"MSTS01000019.1","NW_018343970.1",17107833,17114552,1073,"5LTR PBS MA NC RT IN TM PPT 3LTR"
"pCi917","contig7",20067854,20075608,7755,"MSTS01000019.1","NW_018343970.1",20067854,20075608,492,"5LTR PBS NC Prot IN TM PPT 3LTR"
"pCi918","contig7",24331342,24338703,7362,"MSTS01000020.1","NW_018343971.1",1869755,1877116,339,"5LTR PBS MA CA NC Prot RT IN PPT"
"pCi919","contig7",27008307,27014013,5707,"MSTS01000020.1","NW_018343971.1",4546720,4552426,552,"5LTR PBS CA NC RT 3LTR"
"pCi920","contig7",27008307,27014013,5707,"MSTS01000020.1","NW_018343971.1",4546720,4552426,578,"5LTR PBS MA CA NC Prot RT 3LTR"
"pCi921","contig7",29970283,29978755,8473,"MSTS01000020.1","NW_018343971.1",7508696,7517168,2801,"5LTR PBS MA CA NC DU Prot RT IN SU TM PPT 3LTR"
"pCi922","contig7",39760086,39768973,8888,"MSTS01000020.1","NW_018343971.1",17298499,17307386,308,"5LTR PBS CA NC Prot RT IN TM PPT 3LTR"
"pCi923","contig7",44578451,44583705,5255,"MSTS01000020.1","NW_018343971.1",22116864,22122118,386,"5LTR PBS MA CA NC Prot RT IN TM 3LTR"
"pCi924","contig7",45462305,45468686,6382,"MSTS01000021.1","NW_018343972.1",557915,564296,440,"5LTR PBS NC RT IN PPT 3LTR"
